order_id,order_date,customer_id,product_id,quantity,category,price,cost_price,region,registration_date
1375,2024-01-15,109,7,4,Electronics,14.26,64.74,Central,2023-01-09
1376,2024-03-21,267,14,3,Clothing,116.84,214.71,Central,2023-06-16
1377,2024-09-17,256,20,1,Electronics,451.71,24.11,Central,2023-06-05
1378,2024-01-22,109,9,4,Books,273.5,70.84,Central,2023-01-09
1379,2024-12-11,282,13,3,Electronics,135.18,159.25,Central,2023-07-01
1380,2024-11-15,105,18,1,Clothing,67.69,35.71,South,2023-01-05
1381,2024-04-15,262,13,2,Electronics,135.18,159.25,North,2023-06-11
1382,2024-12-21,219,11,2,Home,138.65,142.03,North,2023-04-29
1383,2024-09-14,120,19,4,Books,154.99,113.73,West,2023-01-20
1384,2024-01-27,293,7,2,Electronics,14.26,64.74,North,2023-07-12
1385,2024-04-14,257,13,1,Electronics,135.18,159.25,East,2023-06-06
1386,2024-11-22,195,3,4,Clothing,233.52,130.05,Central,2023-04-05
1387,2024-01-18,166,1,4,Home,337.85,186.37,South,2023-03-07
1388,2024-04-24,228,12,4,Clothing,367.46,76.42,South,2023-05-08
1389,2024-02-26,150,10,4,Home,207.04,192.52,Central,2023-02-19
1390,2024-01-31,290,11,2,Home,138.65,142.03,Central,2023-07-09
1391,2024-09-15,130,14,2,Clothing,116.84,214.71,North,2023-01-30
1392,2024-11-05,185,10,4,Home,207.04,192.52,North,2023-03-26
1393,2024-06-04,253,12,3,Clothing,367.46,76.42,Central,2023-06-02
1394,2024-02-22,244,11,3,Home,138.65,142.03,East,2023-05-24
1395,2024-02-23,157,5,1,Electronics,343.85,48.44,Central,2023-02-26
1396,2024-05-10,177,10,4,Home,207.04,192.52,East,2023-03-18
1397,2024-06-18,283,12,1,Clothing,367.46,76.42,South,2023-07-02
1398,2024-01-18,260,17,1,Books,393.85,78.1,East,2023-06-09
1399,2024-07-01,239,2,2,Home,280.83,107.28,Central,2023-05-19
1400,2024-01-27,128,18,3,Clothing,67.69,35.71,Central,2023-01-28
1401,2024-01-06,274,18,2,Clothing,67.69,35.71,East,2023-06-23
1402,2024-11-18,194,10,2,Home,207.04,192.52,South,2023-04-04
1403,2024-09-02,176,8,2,Home,78.29,80.58,Central,2023-03-17
1404,2024-11-05,137,19,3,Books,154.99,113.73,East,2023-02-06
1405,2024-12-12,124,14,2,Clothing,116.84,214.71,North,2023-01-24
1406,2024-09-15,293,7,2,Electronics,14.26,64.74,North,2023-07-12
1407,2024-12-16,158,10,2,Home,207.04,192.52,Central,2023-02-27
1408,2024-03-01,193,7,2,Electronics,14.26,64.74,South,2023-04-03
1409,2024-07-09,188,20,1,Electronics,451.71,24.11,South,2023-03-29
1410,2024-09-21,169,2,4,Home,280.83,107.28,South,2023-03-10
1411,2024-10-10,128,19,4,Books,154.99,113.73,Central,2023-01-28
1412,2024-08-03,288,1,1,Home,337.85,186.37,West,2023-07-07
1413,2024-04-09,286,18,3,Clothing,67.69,35.71,South,2023-07-05
1414,2024-05-04,241,6,4,Home,391.29,90.36,West,2023-05-21
1415,2024-08-16,142,12,4,Clothing,367.46,76.42,Central,2023-02-11
1416,2024-08-09,169,17,3,Books,393.85,78.1,South,2023-03-10
1417,2024-01-15,291,3,1,Clothing,233.52,130.05,East,2023-07-10
1418,2024-10-23,179,3,3,Clothing,233.52,130.05,North,2023-03-20
1419,2024-06-29,106,8,2,Home,78.29,80.58,Central,2023-01-06
1420,2024-04-23,283,6,2,Home,391.29,90.36,South,2023-07-02
1421,2024-07-23,222,4,4,Home,179.65,172.49,South,2023-05-02
1422,2024-10-21,106,1,4,Home,337.85,186.37,Central,2023-01-06
1423,2024-12-09,178,17,3,Books,393.85,78.1,Central,2023-03-19
1424,2024-09-03,249,11,2,Home,138.65,142.03,West,2023-05-29
1425,2024-02-18,268,17,1,Books,393.85,78.1,South,2023-06-17
1426,2024-01-14,179,1,4,Home,337.85,186.37,North,2023-03-20
1427,2024-08-17,262,18,4,Clothing,67.69,35.71,North,2023-06-11
1428,2024-04-10,212,11,2,Home,138.65,142.03,Central,2023-04-22
1429,2024-12-05,279,2,3,Home,280.83,107.28,South,2023-06-28
1430,2024-08-23,298,17,2,Books,393.85,78.1,Central,2023-07-17
1431,2024-06-13,105,14,2,Clothing,116.84,214.71,South,2023-01-05
1432,2024-12-14,103,1,4,Home,337.85,186.37,East,2023-01-03
1433,2024-10-09,191,3,1,Clothing,233.52,130.05,South,2023-04-01
1434,2024-11-09,219,5,1,Electronics,343.85,48.44,North,2023-04-29
1435,2024-02-28,281,10,1,Home,207.04,192.52,West,2023-06-30
1436,2024-04-06,207,19,4,Books,154.99,113.73,North,2023-04-17
1437,2024-03-08,240,7,2,Electronics,14.26,64.74,North,2023-05-20
1438,2024-02-11,134,1,1,Home,337.85,186.37,South,2023-02-03
1439,2024-11-11,181,16,1,Clothing,42.74,204.7,South,2023-03-22
1440,2024-12-14,112,6,4,Home,391.29,90.36,West,2023-01-12
1441,2024-01-05,115,15,1,Clothing,94.45,225.93,Central,2023-01-15
1442,2024-04-23,300,12,3,Clothing,367.46,76.42,North,2023-07-19
1443,2024-10-26,190,4,4,Home,179.65,172.49,East,2023-03-31
1444,2024-12-31,272,6,3,Home,391.29,90.36,West,2023-06-21
1445,2024-08-24,171,8,2,Home,78.29,80.58,Central,2023-03-12
1446,2024-07-09,175,8,1,Home,78.29,80.58,East,2023-03-16
1447,2024-01-28,141,9,1,Books,273.5,70.84,North,2023-02-10
1448,2024-02-03,114,9,4,Books,273.5,70.84,East,2023-01-14
1449,2024-08-19,276,8,3,Home,78.29,80.58,East,2023-06-25
1450,2024-08-21,242,14,4,Clothing,116.84,214.71,Central,2023-05-22
1451,2024-01-13,170,17,4,Books,393.85,78.1,North,2023-03-11
1452,2024-09-14,136,8,3,Home,78.29,80.58,West,2023-02-05
1453,2024-03-16,246,2,1,Home,280.83,107.28,East,2023-05-26
1454,2024-04-10,115,1,3,Home,337.85,186.37,Central,2023-01-15
1455,2024-10-17,211,10,1,Home,207.04,192.52,Central,2023-04-21
1456,2024-07-09,123,6,1,Home,391.29,90.36,West,2023-01-23
1457,2024-07-18,160,8,1,Home,78.29,80.58,North,2023-03-01
1458,2024-12-25,240,3,3,Clothing,233.52,130.05,North,2023-05-20
1459,2024-01-21,295,6,4,Home,391.29,90.36,South,2023-07-14
1460,2024-09-07,247,18,2,Clothing,67.69,35.71,South,2023-05-27
1461,2024-12-21,221,18,3,Clothing,67.69,35.71,South,2023-05-01
1462,2024-03-22,220,9,2,Books,273.5,70.84,South,2023-04-30
1463,2024-07-28,128,17,4,Books,393.85,78.1,Central,2023-01-28
1464,2024-12-10,104,8,4,Home,78.29,80.58,West,2023-01-04
1465,2024-08-15,292,17,3,Books,393.85,78.1,South,2023-07-11
1466,2024-12-01,240,14,4,Clothing,116.84,214.71,North,2023-05-20
1467,2024-01-04,158,15,3,Clothing,94.45,225.93,Central,2023-02-27
1468,2024-07-21,285,17,2,Books,393.85,78.1,South,2023-07-04
1469,2024-02-20,230,11,1,Home,138.65,142.03,East,2023-05-10
1470,2024-01-23,159,16,2,Clothing,42.74,204.7,South,2023-02-28
1471,2024-01-04,124,4,2,Home,179.65,172.49,North,2023-01-24
1472,2024-02-09,188,14,1,Clothing,116.84,214.71,South,2023-03-29
1473,2024-01-02,216,8,4,Home,78.29,80.58,West,2023-04-26
1474,2024-06-17,170,10,3,Home,207.04,192.52,North,2023-03-11
1475,2024-03-11,294,6,1,Home,391.29,90.36,East,2023-07-13
1476,2024-08-13,255,18,3,Clothing,67.69,35.71,Central,2023-06-04
1477,2024-06-15,220,19,4,Books,154.99,113.73,South,2023-04-30
1478,2024-02-16,215,13,3,Electronics,135.18,159.25,South,2023-04-25
1479,2024-08-29,297,16,2,Clothing,42.74,204.7,North,2023-07-16
1480,2024-07-12,111,20,2,Electronics,451.71,24.11,South,2023-01-11
1481,2024-02-09,219,16,2,Clothing,42.74,204.7,North,2023-04-29
1482,2024-02-01,103,7,2,Electronics,14.26,64.74,East,2023-01-03
1483,2024-10-21,106,13,4,Electronics,135.18,159.25,Central,2023-01-06
1484,2024-03-13,102,14,2,Clothing,116.84,214.71,Central,2023-01-02
1485,2024-05-04,103,3,3,Clothing,233.52,130.05,East,2023-01-03
1486,2024-01-28,152,10,2,Home,207.04,192.52,West,2023-02-21
1487,2024-08-25,163,3,1,Clothing,233.52,130.05,South,2023-03-04
1488,2024-12-27,104,13,4,Electronics,135.18,159.25,West,2023-01-04
1489,2024-04-02,217,13,3,Electronics,135.18,159.25,Central,2023-04-27
1490,2024-06-15,199,13,4,Electronics,135.18,159.25,South,2023-04-09
1491,2024-12-01,278,10,1,Home,207.04,192.52,Central,2023-06-27
1492,2024-01-18,145,17,2,Books,393.85,78.1,East,2023-02-14
1493,2024-06-28,123,15,1,Clothing,94.45,225.93,West,2023-01-23
1494,2024-12-06,129,5,1,Electronics,343.85,48.44,East,2023-01-29
1495,2024-10-23,280,4,1,Home,179.65,172.49,West,2023-06-29
1496,2024-09-14,139,10,2,Home,207.04,192.52,Central,2023-02-08
1497,2024-07-13,113,1,1,Home,337.85,186.37,West,2023-01-13
1498,2024-05-01,187,12,1,Clothing,367.46,76.42,West,2023-03-28
1499,2024-07-01,224,20,1,Electronics,451.71,24.11,Central,2023-05-04
1500,2024-01-22,184,3,2,Clothing,233.52,130.05,South,2023-03-25
1501,2024-08-02,259,6,3,Home,391.29,90.36,East,2023-06-08
1502,2024-06-05,146,8,3,Home,78.29,80.58,South,2023-02-15
1503,2024-10-05,296,18,3,Clothing,67.69,35.71,West,2023-07-15
1504,2024-03-15,106,10,2,Home,207.04,192.52,Central,2023-01-06
1505,2024-11-29,239,5,4,Electronics,343.85,48.44,Central,2023-05-19
1506,2024-05-31,287,15,3,Clothing,94.45,225.93,West,2023-07-06
1507,2024-06-17,259,8,4,Home,78.29,80.58,East,2023-06-08
1508,2024-09-20,119,11,2,Home,138.65,142.03,North,2023-01-19
1509,2024-06-04,297,18,2,Clothing,67.69,35.71,North,2023-07-16
1510,2024-07-16,162,10,1,Home,207.04,192.52,South,2023-03-03
1511,2024-10-20,152,4,3,Home,179.65,172.49,West,2023-02-21
1512,2024-03-19,271,5,2,Electronics,343.85,48.44,North,2023-06-20
1513,2024-07-31,212,18,3,Clothing,67.69,35.71,Central,2023-04-22
1514,2024-02-09,283,13,4,Electronics,135.18,159.25,South,2023-07-02
1515,2024-12-26,111,12,4,Clothing,367.46,76.42,South,2023-01-11
1516,2024-05-28,300,17,2,Books,393.85,78.1,North,2023-07-19
1517,2024-03-12,134,16,2,Clothing,42.74,204.7,South,2023-02-03
1518,2024-05-01,145,17,2,Books,393.85,78.1,East,2023-02-14
1519,2024-01-20,232,11,1,Home,138.65,142.03,North,2023-05-12
1520,2024-02-18,114,6,1,Home,391.29,90.36,East,2023-01-14
1521,2024-05-07,179,19,4,Books,154.99,113.73,North,2023-03-20
1522,2024-11-30,294,9,1,Books,273.5,70.84,East,2023-07-13
1523,2024-03-04,130,15,4,Clothing,94.45,225.93,North,2023-01-30
1524,2024-03-26,139,11,4,Home,138.65,142.03,Central,2023-02-08
1525,2024-03-09,239,3,1,Clothing,233.52,130.05,Central,2023-05-19
1526,2024-09-30,262,19,1,Books,154.99,113.73,North,2023-06-11
1527,2024-10-23,212,19,3,Books,154.99,113.73,Central,2023-04-22
1528,2024-09-27,124,16,3,Clothing,42.74,204.7,North,2023-01-24
1529,2024-11-22,287,15,3,Clothing,94.45,225.93,West,2023-07-06
1530,2024-02-06,116,19,2,Books,154.99,113.73,North,2023-01-16
1531,2024-04-05,187,15,4,Clothing,94.45,225.93,West,2023-03-28
1532,2024-04-12,222,12,2,Clothing,367.46,76.42,South,2023-05-02
1533,2024-03-09,181,18,4,Clothing,67.69,35.71,South,2023-03-22
1534,2024-06-04,260,20,1,Electronics,451.71,24.11,East,2023-06-09
1535,2024-10-05,173,7,4,Electronics,14.26,64.74,North,2023-03-14
1536,2024-07-14,244,1,3,Home,337.85,186.37,East,2023-05-24
1537,2024-07-12,164,12,1,Clothing,367.46,76.42,Central,2023-03-05
1538,2024-10-31,181,13,3,Electronics,135.18,159.25,South,2023-03-22
1539,2024-12-15,207,16,1,Clothing,42.74,204.7,North,2023-04-17
1540,2024-03-20,267,8,1,Home,78.29,80.58,Central,2023-06-16
1541,2024-03-27,257,3,4,Clothing,233.52,130.05,East,2023-06-06
1542,2024-05-24,108,19,3,Books,154.99,113.73,South,2023-01-08
1543,2024-02-27,270,16,1,Clothing,42.74,204.7,Central,2023-06-19
1544,2024-03-21,163,7,4,Electronics,14.26,64.74,South,2023-03-04
1545,2024-09-14,137,16,2,Clothing,42.74,204.7,East,2023-02-06
1546,2024-04-19,261,2,2,Home,280.83,107.28,West,2023-06-10
1547,2024-04-26,130,17,3,Books,393.85,78.1,North,2023-01-30
1548,2024-09-23,101,15,4,Clothing,94.45,225.93,West,2023-01-01
1549,2024-10-28,268,4,2,Home,179.65,172.49,South,2023-06-17
1550,2024-05-26,259,3,2,Clothing,233.52,130.05,East,2023-06-08
1551,2024-07-21,141,10,3,Home,207.04,192.52,North,2023-02-10
1552,2024-06-06,162,6,3,Home,391.29,90.36,South,2023-03-03
1553,2024-10-22,249,11,3,Home,138.65,142.03,West,2023-05-29
1554,2024-07-29,207,4,4,Home,179.65,172.49,North,2023-04-17
1555,2024-02-24,276,10,3,Home,207.04,192.52,East,2023-06-25
1556,2024-02-28,198,13,2,Electronics,135.18,159.25,Central,2023-04-08
1557,2024-10-31,146,11,1,Home,138.65,142.03,South,2023-02-15
1558,2024-07-22,195,2,2,Home,280.83,107.28,Central,2023-04-05
1559,2024-03-07,131,11,2,Home,138.65,142.03,East,2023-01-31
1560,2024-04-16,143,15,1,Clothing,94.45,225.93,South,2023-02-12
1561,2024-07-08,205,8,4,Home,78.29,80.58,West,2023-04-15
1562,2024-04-24,254,11,2,Home,138.65,142.03,Central,2023-06-03
1563,2024-02-12,162,7,1,Electronics,14.26,64.74,South,2023-03-03
1564,2024-04-21,247,8,1,Home,78.29,80.58,South,2023-05-27
1565,2024-09-29,182,13,2,Electronics,135.18,159.25,West,2023-03-23
1566,2024-12-06,199,10,2,Home,207.04,192.52,South,2023-04-09
1567,2024-02-12,139,7,2,Electronics,14.26,64.74,Central,2023-02-08
1568,2024-09-24,119,19,2,Books,154.99,113.73,North,2023-01-19
1569,2024-11-19,149,2,4,Home,280.83,107.28,Central,2023-02-18
1570,2024-06-05,232,4,2,Home,179.65,172.49,North,2023-05-12
1571,2024-03-31,291,1,1,Home,337.85,186.37,East,2023-07-10
1572,2024-04-13,273,13,1,Electronics,135.18,159.25,South,2023-06-22
1573,2024-09-18,262,15,1,Clothing,94.45,225.93,North,2023-06-11
1574,2024-12-19,290,15,2,Clothing,94.45,225.93,Central,2023-07-09
1575,2024-09-16,190,15,3,Clothing,94.45,225.93,East,2023-03-31
1576,2024-07-30,148,19,4,Books,154.99,113.73,East,2023-02-17
1577,2024-03-14,105,15,3,Clothing,94.45,225.93,South,2023-01-05
1578,2024-06-07,146,4,3,Home,179.65,172.49,South,2023-02-15
1579,2024-08-04,267,5,4,Electronics,343.85,48.44,Central,2023-06-16
1580,2024-09-12,120,16,4,Clothing,42.74,204.7,West,2023-01-20
1581,2024-07-06,208,18,4,Clothing,67.69,35.71,North,2023-04-18
1582,2024-06-02,185,16,3,Clothing,42.74,204.7,North,2023-03-26
1583,2024-01-04,172,7,3,Electronics,14.26,64.74,North,2023-03-13
1584,2024-09-11,180,3,1,Clothing,233.52,130.05,South,2023-03-21
1585,2024-03-26,172,20,2,Electronics,451.71,24.11,North,2023-03-13
1586,2024-08-26,112,3,2,Clothing,233.52,130.05,West,2023-01-12
1587,2024-05-24,290,6,2,Home,391.29,90.36,Central,2023-07-09
1588,2024-11-26,140,17,3,Books,393.85,78.1,Central,2023-02-09
1589,2024-01-01,144,4,1,Home,179.65,172.49,South,2023-02-13
1590,2024-03-05,210,14,1,Clothing,116.84,214.71,Central,2023-04-20
1591,2024-08-11,170,10,1,Home,207.04,192.52,North,2023-03-11
1592,2024-12-05,285,13,2,Electronics,135.18,159.25,South,2023-07-04
1593,2024-01-24,112,11,4,Home,138.65,142.03,West,2023-01-12
1594,2024-07-09,215,15,1,Clothing,94.45,225.93,South,2023-04-25
1595,2024-04-01,288,18,4,Clothing,67.69,35.71,West,2023-07-07
1596,2024-03-03,197,14,4,Clothing,116.84,214.71,North,2023-04-07
1597,2024-11-08,231,20,3,Electronics,451.71,24.11,East,2023-05-11
1598,2024-01-06,243,12,1,Clothing,367.46,76.42,Central,2023-05-23
1599,2024-02-07,287,4,2,Home,179.65,172.49,West,2023-07-06
1600,2024-07-27,110,10,2,Home,207.04,192.52,East,2023-01-10
1601,2024-01-13,291,7,4,Electronics,14.26,64.74,East,2023-07-10
1602,2024-04-19,265,13,1,Electronics,135.18,159.25,West,2023-06-14
1603,2024-08-19,142,9,3,Books,273.5,70.84,Central,2023-02-11
1604,2024-11-23,141,11,1,Home,138.65,142.03,North,2023-02-10
1605,2024-02-14,290,19,4,Books,154.99,113.73,Central,2023-07-09
1606,2024-10-28,137,18,2,Clothing,67.69,35.71,East,2023-02-06
1607,2024-09-02,193,17,1,Books,393.85,78.1,South,2023-04-03
1608,2024-05-28,297,4,2,Home,179.65,172.49,North,2023-07-16
1609,2024-01-31,285,1,3,Home,337.85,186.37,South,2023-07-04
1610,2024-08-30,138,3,2,Clothing,233.52,130.05,East,2023-02-07
1611,2024-01-29,258,20,2,Electronics,451.71,24.11,South,2023-06-07
1612,2024-11-05,166,3,4,Clothing,233.52,130.05,South,2023-03-07
1613,2024-02-19,233,19,2,Books,154.99,113.73,North,2023-05-13
1614,2024-07-29,263,13,4,Electronics,135.18,159.25,West,2023-06-12
1615,2024-11-02,102,13,4,Electronics,135.18,159.25,Central,2023-01-02
1616,2024-07-20,264,15,4,Clothing,94.45,225.93,North,2023-06-13
1617,2024-09-23,234,3,2,Clothing,233.52,130.05,East,2023-05-14
1618,2024-04-16,105,5,4,Electronics,343.85,48.44,South,2023-01-05
1619,2024-03-06,260,10,3,Home,207.04,192.52,East,2023-06-09
1620,2024-07-18,258,13,2,Electronics,135.18,159.25,South,2023-06-07
1621,2024-09-05,178,9,2,Books,273.5,70.84,Central,2023-03-19
1622,2024-04-29,251,18,4,Clothing,67.69,35.71,South,2023-05-31
1623,2024-06-02,270,14,1,Clothing,116.84,214.71,Central,2023-06-19
1624,2024-08-30,129,18,1,Clothing,67.69,35.71,East,2023-01-29
1625,2024-12-10,211,5,2,Electronics,343.85,48.44,Central,2023-04-21
1626,2024-01-09,123,11,3,Home,138.65,142.03,West,2023-01-23
1627,2024-02-27,285,3,1,Clothing,233.52,130.05,South,2023-07-04
1628,2024-10-30,234,1,1,Home,337.85,186.37,East,2023-05-14
1629,2024-04-07,266,11,1,Home,138.65,142.03,South,2023-06-15
1630,2024-05-11,135,16,1,Clothing,42.74,204.7,West,2023-02-04
1631,2024-04-10,269,20,1,Electronics,451.71,24.11,Central,2023-06-18
1632,2024-07-03,286,7,2,Electronics,14.26,64.74,South,2023-07-05
1633,2024-12-25,215,1,3,Home,337.85,186.37,South,2023-04-25
1634,2024-01-10,168,5,2,Electronics,343.85,48.44,Central,2023-03-09
1635,2024-03-31,181,11,3,Home,138.65,142.03,South,2023-03-22
1636,2024-04-01,117,17,2,Books,393.85,78.1,Central,2023-01-17
1637,2024-04-26,130,2,4,Home,280.83,107.28,North,2023-01-30
1638,2024-05-02,251,17,2,Books,393.85,78.1,South,2023-05-31
1639,2024-06-24,196,15,2,Clothing,94.45,225.93,Central,2023-04-06
1640,2024-06-23,153,10,4,Home,207.04,192.52,South,2023-02-22
1641,2024-03-27,164,17,1,Books,393.85,78.1,Central,2023-03-05
1642,2024-03-17,126,3,3,Clothing,233.52,130.05,West,2023-01-26
1643,2024-04-26,219,11,4,Home,138.65,142.03,North,2023-04-29
1644,2024-02-25,236,12,4,Clothing,367.46,76.42,Central,2023-05-16
1645,2024-03-20,105,19,1,Books,154.99,113.73,South,2023-01-05
1646,2024-03-16,131,15,3,Clothing,94.45,225.93,East,2023-01-31
1647,2024-08-27,225,14,2,Clothing,116.84,214.71,Central,2023-05-05
1648,2024-07-21,146,15,3,Clothing,94.45,225.93,South,2023-02-15
1649,2024-01-12,288,12,2,Clothing,367.46,76.42,West,2023-07-07
1650,2024-06-17,183,16,3,Clothing,42.74,204.7,North,2023-03-24
1651,2024-11-15,160,11,4,Home,138.65,142.03,North,2023-03-01
1652,2024-03-15,190,6,3,Home,391.29,90.36,East,2023-03-31
1653,2024-05-12,295,12,2,Clothing,367.46,76.42,South,2023-07-14
1654,2024-08-02,206,18,3,Clothing,67.69,35.71,West,2023-04-16
1655,2024-02-14,287,15,1,Clothing,94.45,225.93,West,2023-07-06
1656,2024-11-27,242,13,4,Electronics,135.18,159.25,Central,2023-05-22
1657,2024-09-26,253,19,1,Books,154.99,113.73,Central,2023-06-02
1658,2024-07-17,152,18,4,Clothing,67.69,35.71,West,2023-02-21
1659,2024-07-15,217,12,3,Clothing,367.46,76.42,Central,2023-04-27
1660,2024-07-10,247,19,1,Books,154.99,113.73,South,2023-05-27
1661,2024-01-14,185,2,1,Home,280.83,107.28,North,2023-03-26
1662,2024-04-30,169,8,2,Home,78.29,80.58,South,2023-03-10
1663,2024-12-09,177,3,2,Clothing,233.52,130.05,East,2023-03-18
1664,2024-09-16,182,12,2,Clothing,367.46,76.42,West,2023-03-23
1665,2024-05-06,164,19,2,Books,154.99,113.73,Central,2023-03-05
1666,2024-07-27,119,19,3,Books,154.99,113.73,North,2023-01-19
1667,2024-01-03,106,19,2,Books,154.99,113.73,Central,2023-01-06
1668,2024-10-16,187,10,1,Home,207.04,192.52,West,2023-03-28
1669,2024-12-02,232,6,3,Home,391.29,90.36,North,2023-05-12
1670,2024-03-27,103,11,3,Home,138.65,142.03,East,2023-01-03
1671,2024-12-07,280,17,3,Books,393.85,78.1,West,2023-06-29
1672,2024-03-18,223,16,2,Clothing,42.74,204.7,West,2023-05-03
1673,2024-12-26,108,2,4,Home,280.83,107.28,South,2023-01-08
1674,2024-04-09,189,17,1,Books,393.85,78.1,Central,2023-03-30
1675,2024-10-15,222,18,1,Clothing,67.69,35.71,South,2023-05-02
1676,2024-01-31,235,1,3,Home,337.85,186.37,West,2023-05-15
1677,2024-10-17,266,16,4,Clothing,42.74,204.7,South,2023-06-15
1678,2024-05-24,213,17,3,Books,393.85,78.1,North,2023-04-23
1679,2024-08-06,232,11,1,Home,138.65,142.03,North,2023-05-12
1680,2024-02-22,268,8,2,Home,78.29,80.58,South,2023-06-17
1681,2024-12-30,139,1,4,Home,337.85,186.37,Central,2023-02-08
1682,2024-09-16,119,19,1,Books,154.99,113.73,North,2023-01-19
1683,2024-03-31,188,2,1,Home,280.83,107.28,South,2023-03-29
1684,2024-03-07,286,3,1,Clothing,233.52,130.05,South,2023-07-05
1685,2024-02-14,127,12,2,Clothing,367.46,76.42,West,2023-01-27
1686,2024-12-20,286,14,2,Clothing,116.84,214.71,South,2023-07-05
1687,2024-08-22,281,2,2,Home,280.83,107.28,West,2023-06-30
1688,2024-04-23,285,13,1,Electronics,135.18,159.25,South,2023-07-04
1689,2024-02-08,279,18,4,Clothing,67.69,35.71,South,2023-06-28
1690,2024-04-24,281,20,3,Electronics,451.71,24.11,West,2023-06-30
1691,2024-09-28,240,4,4,Home,179.65,172.49,North,2023-05-20
1692,2024-09-19,236,12,3,Clothing,367.46,76.42,Central,2023-05-16
1693,2024-02-15,214,12,3,Clothing,367.46,76.42,Central,2023-04-24
1694,2024-04-10,280,15,3,Clothing,94.45,225.93,West,2023-06-29
1695,2024-02-11,219,15,1,Clothing,94.45,225.93,North,2023-04-29
1696,2024-08-02,264,7,3,Electronics,14.26,64.74,North,2023-06-13
1697,2024-07-22,232,8,3,Home,78.29,80.58,North,2023-05-12
1698,2024-02-29,299,1,3,Home,337.85,186.37,North,2023-07-18
1699,2024-12-25,214,9,1,Books,273.5,70.84,Central,2023-04-24
1700,2024-09-10,263,10,1,Home,207.04,192.52,West,2023-06-12
1701,2024-07-25,104,11,1,Home,138.65,142.03,West,2023-01-04
1702,2024-09-27,259,11,3,Home,138.65,142.03,East,2023-06-08
1703,2024-08-13,275,16,1,Clothing,42.74,204.7,South,2023-06-24
1704,2024-08-15,136,12,2,Clothing,367.46,76.42,West,2023-02-05
1705,2024-06-05,246,3,3,Clothing,233.52,130.05,East,2023-05-26
1706,2024-06-09,159,18,3,Clothing,67.69,35.71,South,2023-02-28
1707,2024-05-19,118,7,4,Electronics,14.26,64.74,West,2023-01-18
1708,2024-03-01,207,11,3,Home,138.65,142.03,North,2023-04-17
1709,2024-03-01,151,14,1,Clothing,116.84,214.71,South,2023-02-20
1710,2024-09-28,289,17,4,Books,393.85,78.1,Central,2023-07-08
1711,2024-12-20,210,15,4,Clothing,94.45,225.93,Central,2023-04-20
1712,2024-06-16,274,3,3,Clothing,233.52,130.05,East,2023-06-23
1713,2024-09-12,107,1,2,Home,337.85,186.37,West,2023-01-07
1714,2024-10-01,239,16,4,Clothing,42.74,204.7,Central,2023-05-19
1715,2024-09-04,140,1,3,Home,337.85,186.37,Central,2023-02-09
1716,2024-09-03,286,14,3,Clothing,116.84,214.71,South,2023-07-05
1717,2024-04-10,239,10,2,Home,207.04,192.52,Central,2023-05-19
1718,2024-05-17,271,20,4,Electronics,451.71,24.11,North,2023-06-20
1719,2024-10-03,107,20,2,Electronics,451.71,24.11,West,2023-01-07
1720,2024-07-07,184,2,1,Home,280.83,107.28,South,2023-03-25
1721,2024-06-14,177,5,1,Electronics,343.85,48.44,East,2023-03-18
1722,2024-06-07,171,11,4,Home,138.65,142.03,Central,2023-03-12
1723,2024-04-08,298,13,3,Electronics,135.18,159.25,Central,2023-07-17
1724,2024-04-28,178,5,2,Electronics,343.85,48.44,Central,2023-03-19
1725,2024-10-13,241,9,2,Books,273.5,70.84,West,2023-05-21
1726,2024-01-31,112,18,1,Clothing,67.69,35.71,West,2023-01-12
1727,2024-12-08,177,12,3,Clothing,367.46,76.42,East,2023-03-18
1728,2024-10-08,180,15,4,Clothing,94.45,225.93,South,2023-03-21
1729,2024-06-21,286,12,3,Clothing,367.46,76.42,South,2023-07-05
1730,2024-05-11,154,5,4,Electronics,343.85,48.44,North,2023-02-23
1731,2024-10-25,167,16,4,Clothing,42.74,204.7,West,2023-03-08
1732,2024-06-01,241,3,2,Clothing,233.52,130.05,West,2023-05-21
1733,2024-06-25,203,16,2,Clothing,42.74,204.7,South,2023-04-13
1734,2024-12-06,133,10,1,Home,207.04,192.52,West,2023-02-02
1735,2024-07-05,247,16,2,Clothing,42.74,204.7,South,2023-05-27
1736,2024-02-18,293,18,1,Clothing,67.69,35.71,North,2023-07-12
1737,2024-04-13,246,10,1,Home,207.04,192.52,East,2023-05-26
1738,2024-06-29,271,15,3,Clothing,94.45,225.93,North,2023-06-20
1739,2024-10-19,231,7,2,Electronics,14.26,64.74,East,2023-05-11
1740,2024-06-16,248,1,1,Home,337.85,186.37,Central,2023-05-28
1741,2024-08-04,192,4,4,Home,179.65,172.49,East,2023-04-02
1742,2024-09-26,133,20,2,Electronics,451.71,24.11,West,2023-02-02
1743,2024-03-06,184,17,4,Books,393.85,78.1,South,2023-03-25
1744,2024-03-06,107,7,1,Electronics,14.26,64.74,West,2023-01-07
1745,2024-11-14,267,16,3,Clothing,42.74,204.7,Central,2023-06-16
1746,2024-10-08,281,10,3,Home,207.04,192.52,West,2023-06-30
1747,2024-08-13,290,16,4,Clothing,42.74,204.7,Central,2023-07-09
1748,2024-05-13,288,20,1,Electronics,451.71,24.11,West,2023-07-07
